timestamp,scenario_id,etf,stage,elapsed_s
2025-10-11T18:33:57.759880,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.3374,40600,40600,40688,36.45,28.78,1.993
2025-10-11T18:33:57.791619,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.3691,40800,40800,40888,36.45,28.78,1.993
2025-10-11T18:33:57.823621,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.4011,41000,41000,41088,36.45,28.78,1.993
2025-10-11T18:33:57.854604,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.4321,41200,41200,41288,36.45,28.78,1.993
2025-10-11T18:33:57.885400,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.4629,41400,41400,41488,36.45,28.78,1.993
2025-10-11T18:33:57.916332,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.4938,41600,41600,41688,36.45,28.78,1.993
2025-10-11T18:33:57.947292,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.5248,41800,41800,41888,36.45,28.78,1.993
2025-10-11T18:33:57.980404,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.5579,42000,42000,42088,36.45,28.78,1.993
2025-10-11T18:33:58.012430,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.5899,42200,42200,42288,36.45,28.78,1.993
2025-10-11T18:33:58.044212,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.6217,42400,42400,42488,36.45,28.78,1.993
2025-10-11T18:33:58.076268,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.6538,42600,42600,42688,36.45,28.78,1.993
2025-10-11T18:33:58.107264,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.6848,42800,42800,42888,36.45,28.78,1.993
2025-10-11T18:33:58.138200,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.7157,43000,43000,43088,36.45,28.78,1.993
2025-10-11T18:33:58.169407,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.7469,43200,43200,43288,36.45,28.78,1.993
2025-10-11T18:33:58.202883,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.7804,43400,43400,43488,36.45,28.78,1.993
2025-10-11T18:33:58.254553,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.832,43600,43600,43688,36.45,28.78,1.993
2025-10-11T18:33:58.286753,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.8643,43800,43800,43888,36.45,28.78,1.993
2025-10-11T18:33:58.319868,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.8974,44000,44000,44088,36.45,28.78,1.993
2025-10-11T18:33:58.350941,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.9284,44200,44200,44288,36.45,28.78,1.993
2025-10-11T18:33:58.382094,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.9596,44400,44400,44488,36.45,28.78,1.993
2025-10-11T18:33:58.413347,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,7.9908,44600,44600,44688,36.45,28.78,1.993
2025-10-11T18:33:58.444786,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.0223,44800,44800,44888,36.45,28.78,1.993
2025-10-11T18:33:58.476317,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.0538,45000,45000,45088,36.45,28.78,1.993
2025-10-11T18:33:58.509532,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.087,45200,45200,45288,36.45,28.78,1.993
2025-10-11T18:33:58.541232,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.1187,45400,45400,45488,36.45,28.78,1.993
2025-10-11T18:33:58.574440,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.1519,45600,45600,45688,36.45,28.78,1.993
2025-10-11T18:33:58.605636,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.1831,45800,45800,45888,36.45,28.78,1.993
2025-10-11T18:33:58.636550,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.2141,46000,46000,46088,36.45,28.78,1.993
2025-10-11T18:33:58.670493,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.248,46200,46200,46288,36.45,28.78,1.993
2025-10-11T18:33:58.702161,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.2797,46400,46400,46488,36.45,28.78,1.993
2025-10-11T18:33:58.734324,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.3118,46600,46600,46688,36.45,28.78,1.993
2025-10-11T18:33:58.768028,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.3455,46800,46800,46888,36.45,28.78,1.993
2025-10-11T18:33:58.801301,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.3788,47000,47000,47088,36.45,28.78,1.993
2025-10-11T18:33:58.833629,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.4111,47200,47200,47288,36.45,28.78,1.993
2025-10-11T18:33:58.872984,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.4505,47400,47400,47488,36.45,28.78,1.993
2025-10-11T18:33:58.904131,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.4816,47600,47600,47688,36.45,28.78,1.993
2025-10-11T18:33:58.935452,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.513,47800,47800,47888,36.45,28.78,1.993
2025-10-11T18:33:58.966547,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.5441,48000,48000,48088,36.45,28.78,1.993
2025-10-11T18:33:58.999342,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.5769,48200,48200,48288,36.45,28.78,1.993
2025-10-11T18:33:59.032446,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.61,48400,48400,48488,36.45,28.78,1.993
2025-10-11T18:33:59.079316,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.6568,48600,48600,48688,36.45,28.78,1.993
2025-10-11T18:33:59.111410,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.6889,48800,48800,48888,36.45,28.78,1.993
2025-10-11T18:33:59.143360,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.7209,49000,49000,49088,36.45,28.78,1.993
2025-10-11T18:33:59.175199,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.7527,49200,49200,49288,36.45,28.78,1.993
2025-10-11T18:33:59.209669,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.7872,49400,49400,49488,36.45,28.78,1.993
2025-10-11T18:33:59.265087,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.8426,49600,49600,49688,36.45,28.78,1.993
2025-10-11T18:33:59.299937,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.8775,49800,49800,49888,36.45,28.78,1.993
2025-10-11T18:33:59.332301,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.9098,50000,50000,50088,36.45,28.78,1.993
2025-10-11T18:33:59.368940,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.9465,50200,50200,50288,36.45,28.78,1.993
2025-10-11T18:33:59.401988,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,8.9795,50400,50400,50488,36.45,28.78,1.993
2025-10-11T18:33:59.433757,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.0113,50600,50600,50688,36.45,28.78,1.993
2025-10-11T18:33:59.464947,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.0425,50800,50800,50888,36.45,28.78,1.993
2025-10-11T18:33:59.496946,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.0745,51000,51000,51088,36.45,28.78,1.993
2025-10-11T18:33:59.531032,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.1085,51200,51200,51288,36.45,28.78,1.993
2025-10-11T18:33:59.564152,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.1417,51400,51400,51488,36.45,28.78,1.993
2025-10-11T18:33:59.600095,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.1776,51600,51600,51688,36.45,28.78,1.993
2025-10-11T18:33:59.635050,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.2126,51800,51800,51888,36.45,28.78,1.993
2025-10-11T18:33:59.667426,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.2449,52000,52000,52088,36.45,28.78,1.993
2025-10-11T18:33:59.701308,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.2788,52200,52200,52288,36.45,28.78,1.993
2025-10-11T18:33:59.735088,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.3126,52400,52400,52488,36.45,28.78,1.993
2025-10-11T18:33:59.768414,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.3459,52600,52600,52688,36.45,28.78,1.993
2025-10-11T18:33:59.802060,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.3796,52800,52800,52888,36.45,28.78,1.993
2025-10-11T18:33:59.834130,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.4117,53000,53000,53088,36.45,28.78,1.993
2025-10-11T18:33:59.867762,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.4453,53200,53200,53288,36.45,28.78,1.993
2025-10-11T18:33:59.899003,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.4765,53400,53400,53488,36.45,28.78,1.993
2025-10-11T18:33:59.935561,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.5131,53600,53600,53688,36.45,28.78,1.993
2025-10-11T18:33:59.966830,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.5443,53800,53800,53888,36.45,28.78,1.993
2025-10-11T18:33:59.998201,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.5757,54000,54000,54088,36.45,28.78,1.993
2025-10-11T18:34:00.030173,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.6077,54200,54200,54288,36.45,28.78,1.993
2025-10-11T18:34:00.064275,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.6418,54400,54400,54488,36.45,28.78,1.993
2025-10-11T18:34:00.096258,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.6738,54600,54600,54688,36.45,28.78,1.993
2025-10-11T18:34:00.127981,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.7055,54800,54800,54888,36.45,28.78,1.993
2025-10-11T18:34:00.159305,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.7368,55000,55000,55088,36.45,28.78,1.993
2025-10-11T18:34:00.190943,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.7685,55200,55200,55288,36.45,28.78,1.993
2025-10-11T18:34:00.222433,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.8,55400,55400,55488,36.45,28.78,1.993
2025-10-11T18:34:00.253738,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.8313,55600,55600,55688,36.45,28.78,1.993
2025-10-11T18:34:00.285209,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.8627,55800,55800,55888,36.45,28.78,1.993
2025-10-11T18:34:00.318018,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.8955,56000,56000,56088,36.45,28.78,1.993
2025-10-11T18:34:00.350620,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.9282,56200,56200,56288,36.45,28.78,1.993
2025-10-11T18:34:00.383317,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.9608,56400,56400,56488,36.45,28.78,1.993
2025-10-11T18:34:00.415571,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,9.9931,56600,56600,56688,36.45,28.78,1.993
2025-10-11T18:34:00.446730,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.0243,56800,56800,56888,36.45,28.78,1.993
2025-10-11T18:34:00.478031,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.0556,57000,57000,57088,36.45,28.78,1.993
2025-10-11T18:34:00.510012,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.0875,57200,57200,57288,36.45,28.78,1.993
2025-10-11T18:34:00.542077,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.1196,57400,57400,57488,36.45,28.78,1.993
2025-10-11T18:34:00.574899,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.1524,57600,57600,57688,36.45,28.78,1.993
2025-10-11T18:34:00.607331,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.1849,57800,57800,57888,36.45,28.78,1.993
2025-10-11T18:34:00.639581,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.2171,58000,58000,58088,36.45,28.78,1.993
2025-10-11T18:34:00.670543,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.2481,58200,58200,58288,36.45,28.78,1.993
2025-10-11T18:34:00.701661,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.2792,58400,58400,58488,36.45,28.78,1.993
2025-10-11T18:34:00.734069,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.3116,58600,58600,58688,36.45,28.78,1.993
2025-10-11T18:34:00.764945,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.3425,58800,58800,58888,36.45,28.78,1.993
2025-10-11T18:34:00.796502,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.374,59000,59000,59088,36.45,28.78,1.993
2025-10-11T18:34:00.828926,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.4065,59200,59200,59288,36.45,28.78,1.993
2025-10-11T18:34:00.861252,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.4388,59400,59400,59488,36.45,28.78,1.993
2025-10-11T18:34:01.000836,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.5784,59600,59600,59688,36.45,28.78,1.993
2025-10-11T18:34:01.032911,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.6105,59800,59800,59888,36.45,28.78,1.993
2025-10-11T18:34:01.066684,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.6442,60000,60000,60088,36.45,28.78,1.993
2025-10-11T18:34:01.098618,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.6762,60200,60200,60288,36.45,28.78,1.993
2025-10-11T18:34:01.130822,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.7084,60400,60400,60488,36.45,28.78,1.993
2025-10-11T18:34:01.164070,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.7416,60600,60600,60688,36.45,28.78,1.993
2025-10-11T18:34:01.194855,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.7724,60800,60800,60888,36.45,28.78,1.993
2025-10-11T18:34:01.226237,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.8038,61000,61000,61088,36.45,28.78,1.993
2025-10-11T18:34:01.257429,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.835,61200,61200,61288,36.45,28.78,1.993
2025-10-11T18:34:01.288558,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.8661,61400,61400,61488,36.45,28.78,1.993
2025-10-11T18:34:01.320346,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.8979,61600,61600,61688,36.45,28.78,1.993
2025-10-11T18:34:01.352440,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.93,61800,61800,61888,36.45,28.78,1.993
2025-10-11T18:34:01.386381,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.9639,62000,62000,62088,36.45,28.78,1.993
2025-10-11T18:34:01.417816,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,10.9954,62200,62200,62288,36.45,28.78,1.993
2025-10-11T18:34:01.448701,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.0262,62400,62400,62488,36.45,28.78,1.993
2025-10-11T18:34:01.479612,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.0572,62600,62600,62688,36.45,28.78,1.993
2025-10-11T18:34:01.510826,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.0884,62800,62800,62888,36.45,28.78,1.993
2025-10-11T18:34:01.542446,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.12,63000,63000,63088,36.45,28.78,1.993
2025-10-11T18:34:01.574901,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.1524,63200,63200,63288,36.45,28.78,1.993
2025-10-11T18:34:01.606215,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.1838,63400,63400,63488,36.45,28.78,1.993
2025-10-11T18:34:01.637729,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.2153,63600,63600,63688,36.45,28.78,1.993
2025-10-11T18:34:01.668618,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.2462,63800,63800,63888,36.45,28.78,1.993
2025-10-11T18:34:01.699593,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.2771,64000,64000,64088,36.45,28.78,1.993
2025-10-11T18:34:01.730776,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.3083,64200,64200,64288,36.45,28.78,1.993
2025-10-11T18:34:01.761659,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.3392,64400,64400,64488,36.45,28.78,1.993
2025-10-11T18:34:01.792690,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.3702,64600,64600,64688,36.45,28.78,1.993
2025-10-11T18:34:01.827170,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.4047,64800,64800,64888,36.45,28.78,1.993
2025-10-11T18:34:01.859858,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.4374,65000,65000,65088,36.45,28.78,1.993
2025-10-11T18:34:01.893030,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.4706,65200,65200,65288,36.45,28.78,1.993
2025-10-11T18:34:01.924393,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.5019,65400,65400,65488,36.45,28.78,1.993
2025-10-11T18:34:01.955745,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.5333,65600,65600,65688,36.45,28.78,1.993
2025-10-11T18:34:01.987234,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.5648,65800,65800,65888,36.45,28.78,1.993
2025-10-11T18:34:02.018925,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.5965,66000,66000,66088,36.45,28.78,1.993
2025-10-11T18:34:02.052058,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.6296,66200,66200,66288,36.45,28.78,1.993
2025-10-11T18:34:02.085392,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.6629,66400,66400,66488,36.45,28.78,1.993
2025-10-11T18:34:02.117828,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.6954,66600,66600,66688,36.45,28.78,1.993
2025-10-11T18:34:02.149463,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.727,66800,66800,66888,36.45,28.78,1.993
2025-10-11T18:34:02.180918,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.7585,67000,67000,67088,36.45,28.78,1.993
2025-10-11T18:34:02.212339,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.7899,67200,67200,67288,36.45,28.78,1.993
2025-10-11T18:34:02.243295,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.8209,67400,67400,67488,36.45,28.78,1.993
2025-10-11T18:34:02.274436,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.852,67600,67600,67688,36.45,28.78,1.993
2025-10-11T18:34:02.306423,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.884,67800,67800,67888,36.45,28.78,1.993
2025-10-11T18:34:02.339807,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.9174,68000,68000,68088,36.45,28.78,1.993
2025-10-11T18:34:02.371348,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.9489,68200,68200,68288,36.45,28.78,1.993
2025-10-11T18:34:02.403366,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,11.9809,68400,68400,68488,36.45,28.78,1.993
2025-10-11T18:34:02.434385,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.0119,68600,68600,68688,36.45,28.78,1.993
2025-10-11T18:34:02.465236,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.0428,68800,68800,68888,36.45,28.78,1.993
2025-10-11T18:34:02.496268,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.0738,69000,69000,69088,36.45,28.78,1.993
2025-10-11T18:34:02.527512,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.1051,69200,69200,69288,36.45,28.78,1.993
2025-10-11T18:34:02.560099,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.1377,69400,69400,69488,36.45,28.78,1.993
2025-10-11T18:34:02.593820,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.1714,69600,69600,69688,36.45,28.78,1.993
2025-10-11T18:34:02.627892,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.2055,69800,69800,69888,36.45,28.78,1.993
2025-10-11T18:34:02.659819,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.2374,70000,70000,70088,36.45,28.78,1.993
2025-10-11T18:34:02.691147,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.2687,70200,70200,70288,36.45,28.78,1.993
2025-10-11T18:34:02.722952,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.3005,70400,70400,70488,36.45,28.78,1.993
2025-10-11T18:34:02.753639,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.3312,70600,70600,70688,36.45,28.78,1.993
2025-10-11T18:34:02.784215,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.3618,70800,70800,70888,36.45,28.78,1.993
2025-10-11T18:34:02.815152,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.3927,71000,71000,71088,36.45,28.78,1.993
2025-10-11T18:34:02.848683,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.4263,71200,71200,71288,36.45,28.78,1.993
2025-10-11T18:34:02.881081,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.4586,71400,71400,71488,36.45,28.78,1.993
2025-10-11T18:34:02.912725,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.4903,71600,71600,71688,36.45,28.78,1.993
2025-10-11T18:34:02.944024,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.5216,71800,71800,71888,36.45,28.78,1.993
2025-10-11T18:34:02.974768,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.5523,72000,72000,72088,36.45,28.78,1.993
2025-10-11T18:34:03.005800,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.5834,72200,72200,72288,36.45,28.78,1.993
2025-10-11T18:34:03.036584,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.6142,72400,72400,72488,36.45,28.78,1.993
2025-10-11T18:34:03.067951,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.6455,72600,72600,72688,36.45,28.78,1.993
2025-10-11T18:34:03.100966,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.6785,72800,72800,72888,36.45,28.78,1.993
2025-10-11T18:34:03.132703,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.7103,73000,73000,73088,36.45,28.78,1.993
2025-10-11T18:34:03.164794,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.7424,73200,73200,73288,36.45,28.78,1.993
2025-10-11T18:34:03.196209,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.7738,73400,73400,73488,36.45,28.78,1.993
2025-10-11T18:34:03.229566,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.8071,73600,73600,73688,36.45,28.78,1.993
2025-10-11T18:34:03.261135,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.8387,73800,73800,73888,36.45,28.78,1.993
2025-10-11T18:34:03.292197,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.8698,74000,74000,74088,36.45,28.78,1.993
2025-10-11T18:34:03.322923,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.9005,74200,74200,74288,36.45,28.78,1.993
2025-10-11T18:34:03.355660,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.9332,74400,74400,74488,36.45,28.78,1.993
2025-10-11T18:34:03.389597,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,12.9672,74600,74600,74688,36.45,28.78,1.993
2025-10-11T18:34:03.506642,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.0842,74800,74800,74888,36.45,28.78,1.993
2025-10-11T18:34:03.554690,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.1323,75000,75000,75088,36.45,28.78,1.993
2025-10-11T18:34:03.586432,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.164,75200,75200,75288,36.45,28.78,1.993
2025-10-11T18:34:03.619141,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.1967,75400,75400,75488,36.45,28.78,1.993
2025-10-11T18:34:03.652314,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.2299,75600,75600,75688,36.45,28.78,1.993
2025-10-11T18:34:03.684803,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.2624,75800,75800,75888,36.45,28.78,1.993
2025-10-11T18:34:03.716395,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.294,76000,76000,76088,36.45,28.78,1.993
2025-10-11T18:34:03.747495,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.3251,76200,76200,76288,36.45,28.78,1.993
2025-10-11T18:34:03.777988,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.3556,76400,76400,76488,36.45,28.78,1.993
2025-10-11T18:34:03.809556,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.3871,76600,76600,76688,36.45,28.78,1.993
2025-10-11T18:34:03.841618,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.4192,76800,76800,76888,36.45,28.78,1.993
2025-10-11T18:34:03.876036,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.4536,77000,77000,77088,36.45,28.78,1.993
2025-10-11T18:34:03.908999,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.4866,77200,77200,77288,36.45,28.78,1.993
2025-10-11T18:34:03.941306,PragmaticTilt_20251011T183059,LCTU,tilt_heartbeat,13.5189,77400,77400,77488,36.45,28.78,1.993
