etf_ticker,etf_name,date,sector,security,shares,value,total_value,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,National Vision Holdings Inc. (a),19873,1191983,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,ODP Corp. (The) (a),12469,588163,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Petco Health & Wellness Co. Inc. (a),26152,563053,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Rent-A-Center Inc./TX,16650,1050282,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,RH (a)(b),3428,2401897,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Sally Beauty Holdings Inc. (a),29970,557142,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Signet Jewelers Ltd.,12570,995544,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Sleep Number Corp. (a),6907,638967,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Urban Outfitters Inc. (a),14839,489984,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Vroom Inc. (a),19961,536152,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Williams-Sonoma Inc.,18381,3431733,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Specialty Retail — 3.6%,Zumiez Inc. (a),13002,522550,39451913,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Technology Hardware, Storage & Peripherals — 0.3%",3D Systems Corp. (a),24755,753542,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Technology Hardware, Storage & Peripherals — 0.3%","Pure Storage Inc., Class A (a)",47907,1237438,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Technology Hardware, Storage & Peripherals — 0.3%",Xerox Holdings Corp.,58552,1318006,3308986,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Capri Holdings Ltd. (a),27651,1562558,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Carter’s Inc.,13364,1368206,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Columbia Sportswear Co.,12562,1281450,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Crocs Inc. (a),16035,2290119,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Deckers Outdoor Corp. (a),8062,3373544,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Hanesbrands Inc.,101806,1901736,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Kontoor Brands Inc.,13160,710114,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%","Levi Strauss & Co., Class A",40316,1056682,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Oxford Industries Inc.,5988,540716,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",PVH Corp. (a),19883,2083539,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Ralph Lauren Corp.,11059,1284282,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Steven Madden Ltd.,19991,809036,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Tapestry Inc. (a),62339,2513508,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%","Under Armour Inc., Class A (a)",27819,643732,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%","Under Armour Inc., Class C, NVS (a)(b)",32480,651549,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Textiles, Apparel & Luxury Goods — 2.1%",Wolverine World Wide Inc.,24980,895783,22966554,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,Essent Group Ltd.,19831,933644,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,"Federal Agricultural Mortgage Corp., Class C, NVS",8629,844779,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,Flagstar Bancorp. Inc.,18447,912389,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,HomeStreet Inc.,14704,600659,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,MGIC Investment Corp.,110668,1689900,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,Mr Cooper Group Inc. (a),20931,813797,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,New York Community Bancorp. Inc.,85949,1076082,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,"NMI Holdings Inc., Class A (a)",25260,570118,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,PennyMac Financial Services Inc.,15143,1007767,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,Premier Financial Corp.,19940,606176,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,Radian Group Inc.,53240,1258061,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,"Rocket Companies Inc., Class A",29621,513924,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,TFS Financial Corp.,30667,613033,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,Walker & Dunlop Inc.,5787,642646,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,Washington Federal Inc.,19084,635497,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Thrifts & Mortgage Finance — 1.2%,WSFS Financial Corp.,7997,363144,13081616,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Air Lease Corp.,18604,739323,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Beacon Roofing Supply Inc. (a),12259,631093,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Boise Cascade Co.,31064,1797052,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,GATX Corp.,12159,1114737,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,GMS Inc. (a),14127,698015,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Herc Holdings Inc. (a),5091,669212,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,McGrath RentCorp,11487,801563,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,"Rush Enterprises Inc., Class A",12627,556851,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,SiteOne Landscape Supply Inc. (a),14095,2820410,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Triton International Ltd.,22475,1229832,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Univar Solutions Inc. (a),25529,602740,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Veritiv Corp. (a),6672,598278,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,Watsco Inc.,3427,954145,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Trading Companies & Distributors — 1.3%,WESCO International Inc. (a),13337,1560696,14773947,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Transportation Infrastructure — 0.1%,Macquarie Infrastructure Corp.,23451,934522,934522,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Water Utilities — 0.3%,American States Water Co.,16040,1479048,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Water Utilities — 0.3%,Middlesex Water Co.,7796,852960,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Water Utilities — 0.3%,SJW Group,9214,638807,2970815,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Wireless Telecommunication Services — 0.1%,Shenandoah Telecommunications Co.,17529,522890,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Wireless Telecommunication Services — 0.1%,Telephone and Data Systems Inc.,27216,553029,1075919,1100431026
