name_normalized,source_file
CANON INC.,soi_2024.csv
CAPCOM CO. LTD.,soi_2024.csv
CAPGEMINI SE,soi_2024.csv
CAPITAL ONE FINANCIAL CORP.,soi_2024.csv
CAPITALAND INTEGRATED COMMERCIAL TRUST,soi_2024.csv
CAPITALAND INVESTMENT LTD./SINGAPORE,soi_2024.csv
CAPITALAND INVESTMENT LTD/SINGAPORE,soi_2024.csv
CAPITEC BANK HOLDINGS LTD.,soi_2024.csv
CAPRI HOLDINGS LTD.,soi_2024.csv
CAR GROUP LTD.,soi_2024.csv
CARDINAL HEALTH INC.,soi_2024.csv
"CARDINAL HEALTH, INC.",soi_2024.csv
"CARL ZEISS MEDITEC AG, BEARER",soi_2024.csv
"CARLISLE COMPANIES, INC.",soi_2024.csv
"CARLISLE COS., INC.",soi_2024.csv
"CARLSBERG A/S, CLASS B",soi_2024.csv
CARLYLE GROUP INC. (THE),soi_2024.csv
"CARLYLE GROUP, INC. (THE)",soi_2024.csv
CARMAX INC. (A)(B),soi_2024.csv
"CARMAX, INC.",soi_2024.csv
CARNIVAL CORP.,soi_2024.csv
CARPENTER TECHNOLOGY CORP.,soi_2024.csv
"CARRIAGE SERVICES, INC.",soi_2024.csv
CARRIER GLOBAL CORP.,soi_2024.csv
"CARTER S, INC.",soi_2024.csv
"CARTER'S, INC.",soi_2024.csv
"CARVANA CO., CLASS",soi_2024.csv
"CASEY'S GENERAL STORES, INC.",soi_2024.csv
"CASSAVA SCIENCES, INC.",soi_2024.csv
"CASTLE BIOSCIENCES, INC.",soi_2024.csv
CATALENT INC.,soi_2024.csv
CATALENT INC. (A)(C),soi_2024.csv
"CATALENT, INC.",soi_2024.csv
"CATALYST PHARMACEUTICALS, INC.",soi_2024.csv
CATCHER TECHNOLOGY CO. LTD.,soi_2024.csv
CATERPILLAR INC.,soi_2024.csv
"CATERPILLAR, INC.",soi_2024.csv
CATHAY FINANCIAL HOLDING CO. LTD.,soi_2024.csv
"CBIZ, INC.",soi_2024.csv
CBOE GLOBAL MARKETS INC.,soi_2024.csv
"CBOE GLOBAL MARKETS, INC.",soi_2024.csv
"CBRE GROUP INC., CLASS A",soi_2024.csv
"CBRE GROUP, INC., CLASS",soi_2024.csv
"CBRE GROUP, INC., CLASS A",soi_2024.csv
"CCC INTELLIGENT SOLUTIONS HOLDINGS, INC.",soi_2024.csv
"CCL INDUSTRIES INC., CLASS B, NVS",soi_2024.csv
CCR SA,soi_2024.csv
CDW CORP.,soi_2024.csv
CDW CORP./DE,soi_2024.csv
"CECEP SOLAR ENERGY CO. LTD., CLASS A",soi_2024.csv
"CECEP WIND-POWER CORP., CLASS A",soi_2024.csv
CECO ENVIRONMENTAL CORP.,soi_2024.csv
"CELANESE CORP., CLASS A",soi_2024.csv
CELCOMDIGI BHD,soi_2024.csv
"CELLDEX THERAPEUTICS, INC.",soi_2024.csv
CELLTRION INC.,soi_2024.csv
CELSIUS HOLDINGS INC. (A)(C),soi_2024.csv
"CELSIUS HOLDINGS, INC.",soi_2024.csv
"CEMEX SAB DE CV, NVS (B)",soi_2024.csv
"CENCORA, INC.",soi_2024.csv
CENTENE CORP.,soi_2024.csv
"CENTERPOINT ENERGY, INC.",soi_2024.csv
CENTRAL JAPAN RAILWAY CO.,soi_2024.csv
CENTRAL PACIFIC FINANCIAL CORP.,soi_2024.csv
"CENTRAL PATTANA PCL, NVDR",soi_2024.csv
"CENTRAL RETAIL CORP. PCL, NVDR",soi_2024.csv
"CENTURY COMMUNITIES, INC.",soi_2024.csv
CENTURY IRON & STEEL INDUSTRIAL CO. LTD.,soi_2024.csv
"CERENCE, INC.",soi_2024.csv
"CEREVEL THERAPEUTICS HOLDINGS, INC.",soi_2024.csv
CERIDIAN HCM HOLDING INC.,soi_2024.csv
"CERTARA, INC.",soi_2024.csv
"CF INDUSTRIES HOLDINGS, INC.",soi_2024.csv
CGI INC.,soi_2024.csv
"CGN POWER CO. LTD., CLASS H",soi_2024.csv
"CH ROBINSON WORLDWIDE, INC.",soi_2024.csv
CHAILEASE HOLDING CO. LTD.,soi_2024.csv
CHAMPIONX CORP.,soi_2024.csv
CHANG HWA COMMERCIAL BANK LTD.,soi_2024.csv
"CHANGZHOU XINGYU AUTOMOTIVE LIGHTING SYSTEMS CO. LTD., CLASS A",soi_2024.csv
CHARLES RIVER LABORATORIES INTERNATIONAL INC.,soi_2024.csv
"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",soi_2024.csv
CHARLES SCHWAB CORP. (THE),soi_2024.csv
"CHAROEN POKPHAND FOODS PCL, NVDR",soi_2024.csv
"CHART INDUSTRIES, INC.",soi_2024.csv
"CHARTER COMMUNICATIONS INC., CLASS A",soi_2024.csv
"CHARTER COMMUNICATIONS, INC., CLASS",soi_2024.csv
"CHARTER COMMUNICATIONS, INC., CLASS A",soi_2024.csv
CHECK POINT SOFTWARE TECHNOLOGIES LTD.,soi_2024.csv
CHECK POINT SOFTWARE TECHNOLOGIES LTD. (A)(C),soi_2024.csv
"CHEESECAKE FACTORY, INC. (THE)",soi_2024.csv
"CHEGG, INC.",soi_2024.csv
CHEMED CORP.,soi_2024.csv
CHEMOURS CO. (THE),soi_2024.csv
"CHENIERE ENERGY, INC.",soi_2024.csv
CHESAPEAKE UTILITIES CORP.,soi_2024.csv
CHEVRON CORP.,soi_2024.csv
CHIBA BANK LTD. (THE),soi_2024.csv
CHINA AIRLINES LTD.,soi_2024.csv
"CHINA CINDA ASSET MANAGEMENT CO. LTD., CLASS H",soi_2024.csv
"CHINA CITIC BANK CORP. LTD., CLASS H",soi_2024.csv
CHINA CONCH VENTURE HOLDINGS LTD.,soi_2024.csv
"CHINA CONSTRUCTION BANK CORP., CLASS A",soi_2024.csv
"CHINA CONSTRUCTION BANK CORP., CLASS H",soi_2024.csv
"CHINA DATANG CORP. RENEWABLE POWER CO. LTD., CLASS H",soi_2024.csv
CHINA DEVELOPMENT FINANCIAL HOLDING CORP.,soi_2024.csv
"CHINA EVERBRIGHT BANK CO. LTD., CLASS A",soi_2024.csv
"CHINA EVERBRIGHT BANK CO. LTD., CLASS H",soi_2024.csv
CHINA FEIHE LTD.,soi_2024.csv
"CHINA GALAXY SECURITIES CO. LTD., CLASS H",soi_2024.csv
CHINA GREEN ELECTRICITY INVESTMENT OF TIANJIN CO. LTD.,soi_2024.csv
"CHINA INTERNATIONAL CAPITAL CORP. LTD., CLASS A",soi_2024.csv
"CHINA INTERNATIONAL CAPITAL CORP. LTD., CLASS H",soi_2024.csv
"CHINA INTERNATIONAL CAPITAL CORP. LTD., CLASS H (A)",soi_2024.csv
"CHINA JUSHI CO. LTD., CLASS A",soi_2024.csv
"CHINA LIFE INSURANCE CO. LTD., CLASS A",soi_2024.csv
"CHINA LIFE INSURANCE CO. LTD., CLASS H",soi_2024.csv
CHINA LITERATURE LTD. (A)(B),soi_2024.csv
"CHINA LONGYUAN POWER GROUP CORP. LTD., CLASS H",soi_2024.csv
CHINA MEDICAL SYSTEM HOLDINGS LTD.,soi_2024.csv
CHINA MENGNIU DAIRY CO. LTD.,soi_2024.csv
"CHINA MERCHANTS BANK CO. LTD., CLASS A",soi_2024.csv
"CHINA MERCHANTS BANK CO. LTD., CLASS H",soi_2024.csv
"CHINA MERCHANTS ENERGY SHIPPING CO. LTD., CLASS A",soi_2024.csv
CHINA MERCHANTS PORT HOLDINGS CO. LTD.,soi_2024.csv
"CHINA MERCHANTS SHEKOU INDUSTRIAL ZONE HOLDINGS CO. LTD., CLASS A",soi_2024.csv
"CHINA MINSHENG BANKING CORP. LTD., CLASS A",soi_2024.csv
"CHINA MINSHENG BANKING CORP. LTD., CLASS H",soi_2024.csv
"CHINA NATIONAL NUCLEAR POWER CO. LTD., CLASS A",soi_2024.csv
"CHINA OILFIELD SERVICES LTD., CLASS H",soi_2024.csv
CHINA OVERSEAS LAND & INVESTMENT LTD.,soi_2024.csv
"CHINA PACIFIC INSURANCE GROUP CO. LTD., CLASS A",soi_2024.csv
"CHINA PACIFIC INSURANCE GROUP CO. LTD., CLASS H",soi_2024.csv
"CHINA RAILWAY SIGNAL & COMMUNICATION CORP. LTD., CLASS A",soi_2024.csv
CHINA RESOURCES GAS GROUP LTD.,soi_2024.csv
CHINA RESOURCES LAND LTD.,soi_2024.csv
CHINA RESOURCES MIXC LIFESTYLE SERVICES LTD.,soi_2024.csv
CHINA RESOURCES PHARMACEUTICAL GROUP LTD.,soi_2024.csv
CHINA RESOURCES PHARMACEUTICAL GROUP LTD. (A),soi_2024.csv
CHINA RUYI HOLDINGS LTD.,soi_2024.csv
CHINA RUYI HOLDINGS LTD. (A)(C),soi_2024.csv
CHINA RUYI HOLDINGS LTD. (B),soi_2024.csv
"CHINA SOUTHERN AIRLINES CO. LTD., CLASS A",soi_2024.csv
CHINA STEEL CORP.,soi_2024.csv
"CHINA THREE GORGES RENEWABLES GROUP CO. LTD., CLASS A",soi_2024.csv
CHINA TOURISM GROUP DUTY FREE CORP. LTD.,soi_2024.csv
CHINA TOURISM GROUP DUTY FREE CORP. LTD. (B)(C),soi_2024.csv
"CHINA TOURISM GROUP DUTY FREE CORP. LTD., CLASS A",soi_2024.csv
"CHINA TOWER CORP. LTD., CLASS H",soi_2024.csv
"CHINA VANKE CO. LTD., CLASS A",soi_2024.csv
"CHINA VANKE CO. LTD., CLASS H",soi_2024.csv
"CHINA YANGTZE POWER CO. LTD., CLASS A",soi_2024.csv
"CHINA ZHESHANG BANK CO. LTD., CLASS A",soi_2024.csv
"CHINOOK THERAPEUTICS, INC., CVR (EXPIRES 01/01/26)(C)",soi_2024.csv
"CHIPOTLE MEXICAN GRILL INC., CLASS A",soi_2024.csv
"CHIPOTLE MEXICAN GRILL, INC.",soi_2024.csv
"CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG, PARTICIPATION CERTIFICATES, NVS",soi_2024.csv
CHOICE HOTELS INTERNATIONAL INC.,soi_2024.csv
"CHOICE HOTELS INTERNATIONAL, INC.",soi_2024.csv
CHOLAMANDALAM INVESTMENT AND FINANCE CO. LTD.,soi_2024.csv
"CHONGQING RURAL COMMERCIAL BANK CO. LTD., CLASS A",soi_2024.csv
CHONGQING THREE GORGES WATER CONSERVANCY & ELECTRIC POWER CO. LTD.,soi_2024.csv
"CHONGQING ZHIFEI BIOLOGICAL PRODUCTS CO. LTD., CLASS A",soi_2024.csv
CHORD ENERGY CORP.,soi_2024.csv
CHOW TAI FOOK JEWELLERY GROUP LTD.,soi_2024.csv
CHOW TAI FOOK JEWELLERY GROUP LTD. (C),soi_2024.csv
CHUBB LTD.,soi_2024.csv
CHUBU ELECTRIC POWER CO. INC.,soi_2024.csv
CHUGAI PHARMACEUTICAL CO. LTD.,soi_2024.csv
CHUNGHWA TELECOM CO. LTD.,soi_2024.csv
CHURCH & DWIGHT CO. INC.,soi_2024.csv
"CHURCH & DWIGHT CO., INC.",soi_2024.csv
"CHURCHILL DOWNS, INC.",soi_2024.csv
CIA. DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,soi_2024.csv
"CIA. ENERGETICA DE MINAS GERAIS, PREFERENCE SHARES, ADR, NVS",soi_2024.csv
"CIA. ENERGETICA DE MINAS GERAIS, PREFERENCE SHARES, NVS",soi_2024.csv
CIA. SUD AMERICANA DE VAPORES SA,soi_2024.csv
CIE. DE SAINT-GOBAIN,soi_2024.csv
CIE. DE SAINT-GOBAIN SA,soi_2024.csv
"CIE. FINANCIERE RICHEMONT SA, CLASS A, REGISTERED",soi_2024.csv
CIE. GENERALE DES ETABLISSEMENTS MICHELIN SCA,soi_2024.csv
CIENA CORP.,soi_2024.csv
CIGNA GROUP (THE),soi_2024.csv
CIMB GROUP HOLDINGS BHD,soi_2024.csv
CIMPRESS PLC,soi_2024.csv
CINCINNATI FINANCIAL CORP.,soi_2024.csv
"CINEMARK HOLDINGS, INC.",soi_2024.csv
CINTAS CORP.,soi_2024.csv
CIPLA LTD.,soi_2024.csv
"CIRRUS LOGIC, INC.",soi_2024.csv
CISCO SYSTEMS INC.,soi_2024.csv
"CISCO SYSTEMS, INC.",soi_2024.csv
CITIC LTD.,soi_2024.csv
"CITIC SECURITIES CO. LTD., CLASS A",soi_2024.csv
"CITIC SECURITIES CO. LTD., CLASS H",soi_2024.csv
CITIGROUP INC.,soi_2024.csv
"CITIGROUP, INC.",soi_2024.csv
CITIZENS FINANCIAL GROUP INC.,soi_2024.csv
"CITIZENS FINANCIAL GROUP, INC.",soi_2024.csv
CITY DEVELOPMENTS LTD.,soi_2024.csv
"CIVITAS RESOURCES, INC.",soi_2024.csv
CJ CHEILJEDANG CORP.,soi_2024.csv
CK ASSET HOLDINGS LTD.,soi_2024.csv
CLEAN ENERGY FUELS CORP.,soi_2024.csv
"CLEAN HARBORS, INC.",soi_2024.csv
"CLEANSPARK, INC.",soi_2024.csv
"CLEARWAY ENERGY INC., CLASS C",soi_2024.csv
"CLEARWAY ENERGY, INC., CLASS",soi_2024.csv
"CLEVELAND-CLIFFS, INC.",soi_2024.csv
CLICKS GROUP LTD.,soi_2024.csv
CLOROX CO. (THE),soi_2024.csv
"CLOUDFLARE INC., CLASS A",soi_2024.csv
"CLOUDFLARE, INC., CLASS",soi_2024.csv
CME GROUP INC.,soi_2024.csv
"CME GROUP, INC., CLASS",soi_2024.csv
"CME GROUP, INC., CLASS A",soi_2024.csv
"CMOC GROUP LTD., CLASS A",soi_2024.csv
"CMOC GROUP LTD., CLASS H",soi_2024.csv
CMS ENERGY CORP.,soi_2024.csv
CNH INDUSTRIAL N.V.,soi_2024.csv
CNH INDUSTRIAL NV,soi_2024.csv
"CNO FINANCIAL GROUP, INC.",soi_2024.csv
CNX RESOURCES CORP.,soi_2024.csv
CO. FOR COOPERATIVE INSURANCE (THE),soi_2024.csv
COCA-COLA CO. (THE),soi_2024.csv
"COCA-COLA CONSOLIDATED, INC.",soi_2024.csv
COCA-COLA EUROPACIFIC PARTNERS PLC,soi_2024.csv
COCA-COLA FEMSA SAB DE CV,soi_2024.csv
"COCA-COLA HBC AG, CLASS DI",soi_2024.csv
COCHLEAR LTD.,soi_2024.csv
"COGENT COMMUNICATIONS HOLDINGS, INC.",soi_2024.csv
COGNEX CORP.,soi_2024.csv
"COGNIZANT TECHNOLOGY SOLUTIONS CORP., CLASS",soi_2024.csv
"COGNIZANT TECHNOLOGY SOLUTIONS CORP., CLASS A",soi_2024.csv
COHERENT CORP.,soi_2024.csv
"COINBASE GLOBAL INC., CLASS A",soi_2024.csv
COLES GROUP LTD.,soi_2024.csv
COLGATE-PALMOLIVE CO.,soi_2024.csv
COLGATE-PALMOLIVE INDIA LTD.,soi_2024.csv
"COLOPLAST A/S, CLASS B",soi_2024.csv
"COLUMBIA BANKING SYSTEM, INC.",soi_2024.csv
COLUMBIA SPORTSWEAR CO.,soi_2024.csv
COLUMBUS MCKINNON CORP.,soi_2024.csv
"COMCAST CORP., CLASS",soi_2024.csv
"COMCAST CORP., CLASS A",soi_2024.csv
"COMERICA, INC.",soi_2024.csv
"COMFORT SYSTEMS U.S.A., INC.",soi_2024.csv
"COMFORT SYSTEMS USA, INC.",soi_2024.csv
COMMERCE BANCSHARES INC.,soi_2024.csv
"COMMERCE BANCSHARES, INC.",soi_2024.csv
COMMERCIAL BANK PSQC (THE),soi_2024.csv
COMMERCIAL INTERNATIONAL BANK - EGYPT (CIB),soi_2024.csv
COMMERCIAL INTERNATIONAL BANK EGYPT SAE,soi_2024.csv
COMMERCIAL METALS CO.,soi_2024.csv
"COMMSCOPE HOLDING CO., INC.",soi_2024.csv
"COMMUNITY BANK SYSTEM, INC.",soi_2024.csv
"COMMVAULT SYSTEMS, INC.",soi_2024.csv
COMPAL ELECTRONICS INC.,soi_2024.csv
"COMPANHIA PARANAENSE DE ENERGIA, PREFERENCE SHARES, NVS",soi_2024.csv
"COMPASS MINERALS INTERNATIONAL, INC.",soi_2024.csv
"COMPASS, INC., CLASS",soi_2024.csv
COMPUTERSHARE LTD.,soi_2024.csv
"CONAGRA BRANDS, INC.",soi_2024.csv
CONCENTRIX CORP.,soi_2024.csv
CONCORDIA FINANCIAL GROUP LTD.,soi_2024.csv
"CONFLUENT, INC., CLASS",soi_2024.csv
CONMED CORP.,soi_2024.csv
CONSOLIDATED EDISON INC.,soi_2024.csv
"CONSOLIDATED EDISON, INC.",soi_2024.csv
"CONSTELLATION BRANDS INC., CLASS A",soi_2024.csv
"CONSTELLATION BRANDS, INC., CLASS",soi_2024.csv
"CONSTELLATION BRANDS, INC., CLASS A",soi_2024.csv
CONSTELLATION ENERGY CORP.,soi_2024.csv
"CONSTELLATION SOFTWARE INC., (ISSUED 08/28/23, 1 SHARE FOR 1 WARRANT, EXPIRES 03/31/40, STRIKE PRICE CAD 11.50)(A)",soi_2024.csv
CONSTELLATION SOFTWARE INC./CANADA,soi_2024.csv
CONTACT ENERGY LTD.,soi_2024.csv
"CONTEMPORARY AMPEREX TECHNOLOGY CO. LTD., CLASS A",soi_2024.csv
CONTINENTAL AG,soi_2024.csv
COOPER COMPANIES INC. (THE),soi_2024.csv
"COOPER COS., INC. (THE)",soi_2024.csv
"COOPER COS., INC. THE",soi_2024.csv
"COPART, INC.",soi_2024.csv
"CORE & MAIN, INC., CLASS",soi_2024.csv
"CORE LABORATORIES, INC.",soi_2024.csv
"CORE MAIN, INC., CLASS",soi_2024.csv
"CORNING, INC.",soi_2024.csv
CORP. ACCIONA ENERGIAS RENOVABLES SA,soi_2024.csv
"CORPAY, INC.",soi_2024.csv
CORTEVA INC.,soi_2024.csv
"CORTEVA, INC.",soi_2024.csv
CORVEL CORP.,soi_2024.csv
COSAN SA,soi_2024.csv
"COSCO SHIPPING ENERGY TRANSPORTATION CO. LTD., CLASS A",soi_2024.csv
"COSCO SHIPPING ENERGY TRANSPORTATION CO. LTD., CLASS H",soi_2024.csv
COSTAR GROUP INC.(A),soi_2024.csv
"COSTAR GROUP, INC.",soi_2024.csv
"COSTAR GROUP, INC.(A)",soi_2024.csv
COSTCO WHOLESALE CORP.,soi_2024.csv
"COTY, INC., CLASS",soi_2024.csv
"COUCHBASE, INC.",soi_2024.csv
COUNTRY GARDEN SERVICES HOLDINGS CO. LTD.,soi_2024.csv
"COURSERA, INC.",soi_2024.csv
COUSINS PROPERTIES INC.,soi_2024.csv
"COUSINS PROPERTIES, INC.",soi_2024.csv
COVESTRO AG (A)(B),soi_2024.csv
COVIVIO SA/FRANCE,soi_2024.csv
COWAY CO. LTD.,soi_2024.csv
"CP ALL PCL, NVDR",soi_2024.csv
"CP AXTRA PCL, NVDR",soi_2024.csv
CRANE CO.,soi_2024.csv
CRANE NXT CO.,soi_2024.csv
CREDICORP LTD.,soi_2024.csv
CREDIT ACCEPTANCE CORP.,soi_2024.csv
"CREDO TECHNOLOGY GROUP HOLDING, LTD.",soi_2024.csv
CRH PLC,soi_2024.csv
"CRINETICS PHARMACEUTICALS, INC.",soi_2024.csv
"CROCS, INC.",soi_2024.csv
"CROSS COUNTRY HEALTHCARE, INC.",soi_2024.csv
"CROWDSTRIKE HOLDINGS INC., CLASS A",soi_2024.csv
"CROWDSTRIKE HOLDINGS, INC., CLASS",soi_2024.csv
CROWN CASTLE INC.,soi_2024.csv
"CROWN CASTLE, INC.",soi_2024.csv
CROWN HOLDINGS INC.,soi_2024.csv
"CROWN HOLDINGS, INC.",soi_2024.csv
"CRYOPORT, INC.",soi_2024.csv
CS WIND CORP.,soi_2024.csv
"CSC FINANCIAL CO. LTD., CLASS A",soi_2024.csv
"CSG SYSTEMS INTERNATIONAL, INC.",soi_2024.csv
CSL LTD.,soi_2024.csv
CSPC INNOVATION PHARMACEUTICAL CO. LTD.,soi_2024.csv
CSPC PHARMACEUTICAL GROUP LTD.,soi_2024.csv
CSX CORP.,soi_2024.csv
CTBC FINANCIAL HOLDING CO. LTD.,soi_2024.csv
CTS CORP.,soi_2024.csv
CUBESMART,soi_2024.csv
"CULLEN/FROST BANKERS, INC.",soi_2024.csv
"CULLINAN ONCOLOGY, INC.",soi_2024.csv
CUMMINS INC.,soi_2024.csv
CUMMINS INDIA LTD.,soi_2024.csv
"CUMMINS, INC.",soi_2024.csv
CURTISS-WRIGHT CORP.,soi_2024.csv
CUSHMAN & WAKEFIELD PLC,soi_2024.csv
"CUSTOMERS BANCORP, INC.",soi_2024.csv
CVB FINANCIAL CORP.,soi_2024.csv
CVS HEALTH CORP.,soi_2024.csv
"CW ENERJI MUHENDISLIK TICARET VE SANAYI A/S, NVS",soi_2024.csv
CYBERARK SOFTWARE LTD.,soi_2024.csv
CYBERARK SOFTWARE LTD. (A)(C),soi_2024.csv
"CYMABAY THERAPEUTICS, INC.",soi_2024.csv
"CYTOKINETICS, INC.",soi_2024.csv
DABUR INDIA LTD.,soi_2024.csv
DAI NIPPON PRINTING CO. LTD.,soi_2024.csv
DAI-ICHI LIFE HOLDINGS INC.,soi_2024.csv
DAIFUKU CO. LTD.,soi_2024.csv
DAIICHI SANKYO CO. LTD.,soi_2024.csv
DAIKIN INDUSTRIES LTD.,soi_2024.csv
DAIMLER TRUCK HOLDING AG,soi_2024.csv
DAITO TRUST CONSTRUCTION CO. LTD.,soi_2024.csv
DAIWA HOUSE INDUSTRY CO. LTD.,soi_2024.csv
DAIWA SECURITIES GROUP INC.,soi_2024.csv
DAJIN HEAVY INDUSTRY CO. LTD.,soi_2024.csv
DALLAH HEALTHCARE CO.,soi_2024.csv
"DANA, INC.",soi_2024.csv
DANAHER CORP.,soi_2024.csv
DANSKE BANK A/S,soi_2024.csv
DAR AL ARKAN REAL ESTATE DEVELOPMENT CO.,soi_2024.csv
DARDEN RESTAURANTS INC.,soi_2024.csv
"DARDEN RESTAURANTS, INC.",soi_2024.csv
DARLING INGREDIENTS INC.,soi_2024.csv
"DARLING INGREDIENTS, INC.",soi_2024.csv
DASSAULT SYSTEMES SE,soi_2024.csv
"DATADOG INC., CLASS A",soi_2024.csv
"DATADOG, INC., CLASS",soi_2024.csv
"DAVE & BUSTER'S ENTERTAINMENT, INC.",soi_2024.csv
DAVIDE CAMPARI-MILANO NV,soi_2024.csv
DAVITA INC.,soi_2024.csv
"DAVITA, INC.",soi_2024.csv
"DAY ONE BIOPHARMACEUTICALS, INC.",soi_2024.csv
"DAYFORCE, INC.",soi_2024.csv
"DAYFORCE, INC. (A)(C)",soi_2024.csv
DB INSURANCE CO. LTD.,soi_2024.csv
DB INSURANCE CO. LTD. (B),soi_2024.csv
DBS GROUP HOLDINGS LTD.,soi_2024.csv
DECKERS OUTDOOR CORP.,soi_2024.csv
DEERE & CO.,soi_2024.csv
"DELEK U.S. HOLDINGS, INC.",soi_2024.csv
DELIVERY HERO SE (A)(B)(C),soi_2024.csv
"DELL TECHNOLOGIES, INC., CLASS",soi_2024.csv
"DELTA AIR LINES, INC.",soi_2024.csv
DELTA ELECTRONICS INC.,soi_2024.csv
"DELTA ELECTRONICS THAILAND PCL, NVDR",soi_2024.csv
DELUXE CORP.,soi_2024.csv
DEMANT A/S,soi_2024.csv
"DENALI THERAPEUTICS, INC.",soi_2024.csv
DENSO CORP.,soi_2024.csv
DENTSPLY SIRONA INC.,soi_2024.csv
"DENTSPLY SIRONA, INC.",soi_2024.csv
DENTSU GROUP INC.,soi_2024.csv
"DEUTSCHE BANK AG, REGISTERED",soi_2024.csv
"DEUTSCHE LUFTHANSA AG, REGISTERED",soi_2024.csv
"DEUTSCHE POST AG, REGISTERED",soi_2024.csv
"DEUTSCHE TELEKOM AG, REGISTERED",soi_2024.csv
DEXCOM INC.,soi_2024.csv
DEXCOM INC. (A)(C),soi_2024.csv
"DEXCOM, INC.",soi_2024.csv
DEXUS,soi_2024.csv
DIALOG GROUP BHD,soi_2024.csv
DIAMONDBACK ENERGY INC.,soi_2024.csv
"DIAMONDBACK ENERGY, INC.",soi_2024.csv
DIASORIN SPA,soi_2024.csv
"DIGI INTERNATIONAL, INC.",soi_2024.csv
DIGIMARC CORP.,soi_2024.csv
DIGITAL REALTY TRUST INC.,soi_2024.csv
"DIGITAL REALTY TRUST, INC.",soi_2024.csv
"DIGITALBRIDGE GROUP, INC., CLASS",soi_2024.csv
"DIGITALOCEAN HOLDINGS, INC.",soi_2024.csv
"DINE BRANDS GLOBAL, INC.",soi_2024.csv
DINO POLSKA SA (A)(B),soi_2024.csv
"DISC MEDICINE, INC.",soi_2024.csv
DISCO CORP.,soi_2024.csv
DISCOVER FINANCIAL SERVICES,soi_2024.csv
DISCOVERY LTD.,soi_2024.csv
DIVI’S LABORATORIES LTD.,soi_2024.csv
DLF LTD.,soi_2024.csv
DNB BANK ASA,soi_2024.csv
"DNOW, INC.",soi_2024.csv
"DOCGO, INC.",soi_2024.csv
"DOCUSIGN INC., CLASS A",soi_2024.csv
"DOCUSIGN, INC.",soi_2024.csv
"DOLBY LABORATORIES, INC., CLASS",soi_2024.csv
DOLLAR GENERAL CORP.,soi_2024.csv
DOLLAR TREE INC.,soi_2024.csv
"DOLLAR TREE, INC.",soi_2024.csv
DOLLARAMA INC.,soi_2024.csv
"DOMINION ENERGY, INC.",soi_2024.csv
"DOMINO'S PIZZA, INC.",soi_2024.csv
DOMINO’S PIZZA INC.,soi_2024.csv
"DOMINO’S PIZZA, INC.",soi_2024.csv
"DONALDSON CO., INC.",soi_2024.csv
"DONGFENG MOTOR GROUP CO. LTD., CLASS H",soi_2024.csv
"DONNELLEY FINANCIAL SOLUTIONS, INC.",soi_2024.csv
"DOORDASH INC., CLASS A",soi_2024.csv
"DOORDASH, INC., CLASS",soi_2024.csv
DOOSAN BOBCAT INC.,soi_2024.csv
DOOSAN FUEL CELL CO. LTD. (A)(B),soi_2024.csv
"DORMAN PRODUCTS, INC.",soi_2024.csv
"DOUBLEVERIFY HOLDINGS, INC.",soi_2024.csv
"DOUGLAS DYNAMICS, INC.",soi_2024.csv
DOVER CORP.,soi_2024.csv
"DOW, INC.",soi_2024.csv
"DOXIMITY, INC., CLASS",soi_2024.csv
"DR HORTON, INC.",soi_2024.csv
"DR ING H C F PORSCHE AG, PREFERENCE SHARES, NVS(B)",soi_2024.csv
"DR ING HC F PORSCHE AG, PREFERENCE SHARES, NVS",soi_2024.csv
DR SULAIMAN AL HABIB MEDICAL SERVICES GROUP CO.,soi_2024.csv
"DRAFTKINGS INC., CLASS A",soi_2024.csv
"DRIL-QUIP, INC.",soi_2024.csv
"DROPBOX INC., CLASS A",soi_2024.csv
"DROPBOX, INC., CLASS",soi_2024.csv
DSM-FIRMENICH AG,soi_2024.csv
DSV A/S,soi_2024.csv
"DT MIDSTREAM, INC.",soi_2024.csv
DUBAI ISLAMIC BANK PJSC,soi_2024.csv
"DUCOMMUN, INC.",soi_2024.csv
DUKE ENERGY CORP.,soi_2024.csv
"DUOLINGO, INC., CLASS",soi_2024.csv
"DUPONT DE NEMOURS, INC.",soi_2024.csv
DXC TECHNOLOGY CO.,soi_2024.csv
"DYCOM INDUSTRIES, INC.",soi_2024.csv
"DYNATRACE, INC.",soi_2024.csv
DYNAVAX TECHNOLOGIES CORP.,soi_2024.csv
"DYNE THERAPEUTICS, INC.",soi_2024.csv
D’IETEREN GROUP,soi_2024.csv
E INK HOLDINGS INC.,soi_2024.csv
E.ON SE,soi_2024.csv
E.SUN FINANCIAL HOLDING CO. LTD.,soi_2024.csv
"E2OPEN PARENT HOLDINGS, INC., CLASS",soi_2024.csv
"EAGLE MATERIALS, INC.",soi_2024.csv
EAST BUY HOLDING LTD. (A)(B)(C),soi_2024.csv
EAST JAPAN RAILWAY CO.,soi_2024.csv
"EAST WEST BANCORP, INC.",soi_2024.csv
EAST WEST BANCORP. INC.,soi_2024.csv
"EASTERLY GOVERNMENT PROPERTIES, INC.",soi_2024.csv
EASTERN CO. SAE,soi_2024.csv
